date,close
2016-09-19,27.0700
2016-09-16,27.3100
2016-09-15,27.7800
2016-09-14,27.3100
2016-09-13,27.6300
2016-09-12,28.1300
2016-09-09,27.6000
2016-09-08,28.0000
2016-09-07,26.8400
2016-09-06,26.8000
2016-09-02,26.0000
2016-09-01,25.9500
2016-08-31,25.1500
2016-08-30,25.7500
2016-08-29,25.5350
2016-08-26,25.4500
2016-08-25,25.8300
2016-08-24,26.4980
2016-08-23,25.8190
2016-08-22,25.6200
2016-08-19,25.1500
2016-08-18,25.5350
2016-08-17,25.1580
2016-08-16,25.7100
2016-08-15,25.8100
2016-08-12,26.2900
2016-08-11,25.6800
2016-08-10,26.1300
2016-08-09,26.3000
2016-08-08,26.0800
2016-08-05,25.8800
2016-08-04,25.1200
2016-08-03,25.7500
2016-08-02,26.2100
2016-08-01,26.2200
2016-07-29,26.7100
2016-07-28,26.9200
2016-07-27,27.2800
2016-07-26,26.3100
2016-07-25,26.4500
2016-07-22,26.6100
2016-07-21,26.6200
2016-07-20,27.4600
2016-07-19,27.6200
2016-07-18,28.4700
2016-07-15,27.9400
2016-07-14,28.4500
2016-07-13,26.7800
2016-07-12,27.1000
2016-07-11,25.4300
2016-07-08,24.2500
2016-07-07,23.1900
2016-07-06,23.1800
2016-07-05,24.7540
2016-07-01,25.3800
2016-06-30,24.8500
2016-06-29,24.1320
2016-06-28,24.2500
2016-06-27,22.7300
2016-06-24,27.1400
2016-06-23,39.1000
2016-06-22,37.3500
2016-06-21,37.0000
2016-06-20,36.6500
2016-06-17,34.6500
2016-06-16,33.5000
2016-06-15,33.6200
2016-06-14,33.2600
2016-06-13,34.3900
2016-06-10,34.8700
2016-06-09,36.9000
2016-06-08,37.1850
2016-06-07,37.7700
2016-06-06,37.8800
2016-06-03,38.5200
2016-06-02,38.6200
2016-06-01,37.7600
2016-05-31,38.7550
2016-05-27,39.5800
2016-05-26,39.9900
2016-05-25,40.5050
2016-05-24,39.0200
2016-05-23,37.7960
2016-05-20,37.3800
2016-05-19,37.8000
2016-05-18,38.2800
2016-05-17,37.4300
2016-05-16,36.8600
2016-05-13,36.0000
2016-05-12,37.1500
2016-05-11,37.3401
2016-05-10,37.5600
2016-05-09,36.8900
2016-05-06,36.7900
2016-05-05,36.7300
2016-05-04,36.9840
2016-05-03,36.9600
2016-05-02,38.6600
2016-04-29,38.5500
2016-04-28,39.5100
2016-04-27,40.5400
2016-04-26,38.9250
2016-04-25,38.3600
2016-04-22,38.1500
2016-04-21,37.8800
2016-04-20,38.4700
2016-04-19,38.0700
2016-04-18,38.3800
2016-04-15,37.8500
2016-04-14,38.4800
2016-04-13,38.4500
2016-04-12,38.0500
2016-04-11,37.8800
2016-04-08,37.2800
2016-04-07,36.9800
2016-04-06,37.7440
2016-04-05,38.6800
2016-04-04,39.7800
2016-04-01,39.4000
2016-03-31,39.9400
2016-03-30,39.7600
2016-03-29,40.0200
2016-03-28,38.7000
2016-03-24,38.2100
2016-03-23,38.8750
2016-03-22,39.0300
2016-03-21,40.2500
2016-03-18,40.9600
2016-03-17,40.0000
2016-03-16,39.6500
2016-03-15,38.3000
2016-03-14,38.8020
2016-03-11,38.7500
2016-03-10,37.2000
2016-03-09,37.8100
2016-03-08,37.4600
2016-03-07,38.5300
2016-03-04,38.8300
2016-03-03,38.0000
2016-03-02,38.4200
2016-03-01,38.9000
2016-02-29,37.7500
2016-02-26,37.5200
2016-02-25,39.0900
2016-02-24,37.6500
2016-02-23,38.6700
2016-02-22,38.1200
2016-02-19,39.0000
2016-02-18,38.9900
2016-02-17,37.5400
2016-02-16,37.0500
2016-02-12,34.9600
2016-02-11,34.6100
2016-02-10,36.3500
2016-02-09,35.1900
2016-02-08,34.7100
2016-02-05,36.4700
2016-02-04,37.5500
2016-02-03,38.8600
2016-02-02,38.3500
2016-02-01,40.2400
2016-01-29,38.9400
2016-01-28,37.6800
2016-01-27,39.2650
2016-01-26,40.3200
2016-01-25,40.2900
2016-01-22,40.2900
2016-01-21,39.0200
2016-01-20,38.9900
2016-01-19,39.3700
2016-01-15,39.0600
2016-01-14,41.0000
2016-01-13,41.5100
2016-01-12,43.6500
2016-01-11,42.7000
2016-01-08,42.7200
2016-01-07,42.8300
2016-01-06,44.0400
2016-01-05,45.1000
2016-01-04,44.2050
2015-12-31,44.7500
2015-12-30,45.4800
2015-12-29,45.0600
2015-12-28,45.1700
2015-12-24,45.3000
2015-12-23,44.6900
2015-12-22,44.6300
2015-12-21,44.2600
2015-12-18,43.4400
2015-12-17,44.2700
2015-12-16,44.2800
2015-12-15,43.6300
2015-12-14,43.0000
2015-12-11,42.7215
2015-12-10,43.5600
2015-12-09,43.5800
2015-12-08,43.8400
2015-12-07,44.2800
2015-12-04,43.4000
2015-12-03,43.2200
2015-12-02,43.0400
2015-12-01,43.5500
2015-11-30,42.7100
2015-11-27,42.4800
2015-11-25,41.5600
2015-11-24,41.7000
2015-11-23,42.6000
2015-11-20,43.7800
2015-11-19,44.6700
2015-11-18,43.9000
2015-11-17,45.0500
2015-11-16,44.5000
2015-11-13,45.1000
2015-11-12,44.9900
2015-11-11,46.7400
2015-11-10,45.8300
2015-11-09,45.2100
2015-11-06,45.5100
2015-11-05,44.1600
2015-11-04,44.6200
2015-11-03,44.8800
2015-11-02,45.2100
2015-10-30,44.4600
2015-10-29,45.7060
2015-10-28,46.3700
2015-10-27,46.6200
2015-10-26,46.7000
2015-10-23,46.0900
2015-10-22,45.3300
2015-10-21,45.4000
2015-10-20,45.7100
2015-10-19,46.8000
2015-10-16,45.9600
2015-10-15,45.9200
2015-10-14,44.5400
2015-10-13,43.5900
2015-10-12,43.7650
2015-10-09,43.2200
2015-10-08,43.3300
2015-10-07,43.0000
2015-10-06,44.5600
2015-10-05,44.5400
2015-10-02,44.4400
2015-10-01,43.8200
2015-09-30,44.4800
2015-09-29,43.4000
2015-09-28,44.3900
2015-09-25,45.8100
2015-09-24,45.2000
2015-09-23,45.3500
2015-09-22,43.7200
2015-09-21,46.0000
2015-09-18,46.2500
2015-09-17,47.1900
2015-09-16,46.4200
2015-09-15,46.1000
2015-09-14,45.4700
2015-09-11,45.3350
2015-09-10,45.1000
2015-09-09,43.8500
2015-09-08,44.0500
2015-09-04,42.5400
2015-09-03,42.5500
2015-09-02,41.4700
2015-09-01,39.7500
2015-08-31,41.3900
2015-08-28,41.3900
2015-08-27,41.8200
2015-08-26,41.6900
2015-08-25,39.9200
2015-08-24,38.5100
2015-08-21,39.4900
2015-08-20,41.3560
2015-08-19,42.5500
2015-08-18,43.1600
2015-08-17,42.5000
2015-08-14,42.7400
2015-08-13,42.0700
2015-08-12,41.6800
2015-08-11,42.7000
2015-08-10,43.3600
2015-08-07,42.6400
2015-08-06,42.5600
2015-08-05,42.7300
2015-08-04,42.5700
2015-08-03,42.8400
2015-07-31,41.8000
2015-07-30,42.3400
2015-07-29,43.3100
2015-07-28,43.7698
2015-07-27,42.9400
2015-07-24,43.3500
2015-07-23,44.6700
2015-07-22,44.6200
2015-07-21,43.5300
2015-07-20,44.5900
2015-07-17,44.4000
2015-07-16,43.7200
2015-07-15,43.1400
2015-07-14,43.0800
2015-07-13,42.3950
2015-07-10,41.3900
2015-07-09,39.1800
2015-07-08,37.8200
2015-07-07,38.3900
2015-07-06,37.6100
2015-07-02,38.0400
2015-07-01,39.0600
2015-06-29,38.0300
2015-06-26,40.3700
2015-06-25,40.4900
2015-06-24,40.4700
2015-06-23,41.4900
2015-06-22,41.4700
2015-06-19,40.1200
2015-06-18,39.9200
2015-06-17,38.9300
2015-06-16,39.3400
2015-06-15,39.8500
2015-06-12,40.3600
2015-06-11,40.3500
2015-06-10,40.4760
2015-06-09,39.5100
2015-06-08,39.7400
2015-06-05,40.4900
2015-06-04,40.2100
2015-06-03,41.8420
2015-06-02,42.3400
2015-06-01,42.5000
2015-05-29,42.4000
2015-05-28,43.3300
2015-05-27,43.2450
2015-05-26,42.0400
2015-05-22,41.8600
2015-05-21,43.1800
2015-05-20,44.2100
2015-05-19,43.9000
2015-05-18,44.6500
2015-05-15,44.8300
2015-05-14,44.4160
2015-05-13,43.8100
2015-05-12,43.1500
2015-05-11,43.7900
2015-05-08,44.1000
2015-05-07,42.9400
2015-05-06,41.4400
2015-05-05,40.7300
2015-05-04,43.6000
2015-05-01,42.5000
2015-04-30,41.4700
2015-04-29,43.2500
2015-04-28,44.1600
2015-04-27,44.3300
2015-04-24,43.3500
2015-04-23,43.7900
2015-04-22,43.7400
2015-04-21,43.9800
2015-04-20,42.5800
2015-04-17,42.3950
2015-04-16,42.9000
2015-04-15,43.5800
2015-04-14,43.9000
2015-04-13,44.4300
2015-04-10,45.2300
2015-04-09,44.2000
2015-04-08,44.2400
2015-04-07,43.3000
2015-04-06,44.4300
2015-04-02,44.1800
