date,close
2017-11-29,2.5629
2017-11-28,2.7600
2017-11-27,3.0100
2017-11-24,2.7700
2017-11-22,2.8530
2017-11-21,2.8048
2017-11-20,2.7857
2017-11-17,2.7400
2017-11-16,2.6090
2017-11-15,2.7700
2017-11-14,2.8100
2017-11-13,2.9190
2017-11-10,2.5590
2017-11-09,2.4400
2017-11-08,2.4700
2017-11-07,2.4546
2017-11-06,2.4300
2017-11-03,2.3277
2017-11-02,2.2800
2017-11-01,2.3000
2017-10-31,2.3199
2017-10-30,2.3200
2017-10-27,2.1800
2017-10-26,2.2400
2017-10-25,2.2749
2017-10-24,2.2913
2017-10-23,2.3200
2017-10-20,2.2763
2017-10-19,2.2169
2017-10-18,2.2997
2017-10-17,2.2300
2017-10-16,2.3500
2017-10-13,2.3500
2017-10-12,2.4480
2017-10-11,2.4800
2017-10-10,2.4600
2017-10-09,2.5000
2017-10-06,2.3700
2017-10-05,2.3990
2017-10-04,2.3599
2017-10-03,2.3400
2017-10-02,2.3627
2017-09-29,2.2800
2017-09-28,2.2700
2017-09-27,2.2673
2017-09-26,2.2781
2017-09-25,2.2892
2017-09-22,2.2600
2017-09-21,2.1695
2017-09-20,2.2200
2017-09-19,2.3490
2017-09-18,2.2920
2017-09-15,2.1700
2017-09-14,1.8675
2017-09-13,1.8890
2017-09-12,1.9270
2017-09-11,1.8258
2017-09-08,1.8100
2017-09-07,1.7983
2017-09-06,1.8100
2017-09-05,1.7700
2017-09-01,1.7600
2017-08-31,1.7700
2017-08-30,1.7055
2017-08-29,1.7399
2017-08-28,1.7200
2017-08-25,1.7377
2017-08-24,1.7104
2017-08-23,1.7500
2017-08-22,1.7073
2017-08-21,1.7053
2017-08-18,1.7614
2017-08-17,1.7600
2017-08-16,1.7700
2017-08-15,1.7900
2017-08-14,1.7500
2017-08-11,1.7696
2017-08-10,1.8000
2017-08-09,1.8071
2017-08-08,1.8036
2017-08-07,1.7800
2017-08-04,1.7606
2017-08-03,1.8000
2017-08-02,1.8500
2017-08-01,1.8820
2017-07-31,1.9200
2017-07-28,1.9500
2017-07-27,1.9739
2017-07-26,2.0264
2017-07-25,1.9800
2017-07-24,1.9800
2017-07-21,1.8500
2017-07-20,1.8300
2017-07-19,1.8466
2017-07-18,1.9000
2017-07-17,1.8490
2017-07-14,1.7028
2017-07-13,1.6540
2017-07-12,1.7231
2017-07-11,1.5987
2017-07-10,1.5900
2017-07-07,1.6309
2017-07-06,1.6600
2017-07-05,1.6700
2017-07-03,1.6900
2017-06-30,1.6800
2017-06-29,1.6800
2017-06-28,1.6718
2017-06-27,1.6577
2017-06-26,1.6887
2017-06-23,1.6899
2017-06-22,1.7331
2017-06-21,1.6700
2017-06-20,1.6509
2017-06-19,1.6800
2017-06-16,1.6692
2017-06-15,1.6500
2017-06-14,1.6584
2017-06-13,1.6800
2017-06-12,1.7100
2017-06-09,1.7043
2017-06-08,1.6946
2017-06-07,1.6911
2017-06-06,1.5808
2017-06-05,1.6410
2017-06-02,1.7609
2017-06-01,1.7300
2017-05-31,1.8010
2017-05-30,1.8400
2017-05-26,1.9100
2017-05-25,1.8600
2017-05-24,1.9020
2017-05-23,1.9200
2017-05-22,1.9100
2017-05-19,1.9000
2017-05-18,1.9023
2017-05-17,1.9160
2017-05-16,1.9684
2017-05-15,1.9256
2017-05-12,1.8700
2017-05-11,1.9800
2017-05-10,1.9509
2017-05-09,1.8415
2017-05-08,1.9169
2017-05-05,1.9000
2017-05-04,1.9800
2017-05-03,2.0782
2017-05-02,2.1000
2017-05-01,1.9998
2017-04-28,1.8815
2017-04-27,1.8400
2017-04-26,1.8954
2017-04-25,1.9800
2017-04-24,2.0700
2017-04-21,2.0899
2017-04-20,2.0500
2017-04-19,2.1200
2017-04-18,1.9298
2017-04-17,2.0038
2017-04-13,2.1254
2017-04-12,2.3444
2017-04-11,2.3600
2017-04-10,2.6000
2017-04-07,2.3176
2017-04-06,2.2100
2017-04-05,2.0610
2017-04-04,1.9660
2017-04-03,1.9300
2017-03-31,1.9200
2017-03-30,1.8630
2017-03-29,1.9177
2017-03-28,1.9200
2017-03-27,1.8304
2017-03-24,1.6764
2017-03-23,1.7000
2017-03-22,1.5900
2017-03-21,1.6000
2017-03-20,1.6686
2017-03-17,1.7731
2017-03-16,1.7800
2017-03-15,1.7600
2017-03-14,1.8090
2017-03-13,1.7500
2017-03-10,1.7600
2017-03-09,1.6400
2017-03-08,1.5000
2017-03-07,1.6100
2017-03-06,1.8672
2017-03-03,1.9100
2017-03-02,1.8900
2017-03-01,1.9317
2017-02-28,1.8600
2017-02-27,1.9937
2017-02-24,1.9953
2017-02-23,2.0325
2017-02-22,2.0583
2017-02-21,2.0962
2017-02-17,2.1100
2017-02-16,2.0877
2017-02-15,1.9701
2017-02-14,1.9754
2017-02-13,2.0308
2017-02-10,2.0610
2017-02-09,2.0735
2017-02-08,2.1025
2017-02-07,2.2448
2017-02-06,2.2100
2017-02-03,2.1303
2017-02-02,2.1400
2017-02-01,2.1377
2017-01-31,2.0835
2017-01-30,2.0701
2017-01-27,2.1331
2017-01-26,2.0963
2017-01-25,2.0600
2017-01-24,2.0471
2017-01-23,1.9853
2017-01-20,1.9950
2017-01-19,1.9500
2017-01-18,1.9960
2017-01-17,2.0600
2017-01-13,2.0500
2017-01-12,2.0309
2017-01-11,2.0800
2017-01-10,2.1135
2017-01-09,2.1400
2017-01-06,2.1130
2017-01-05,2.1100
2017-01-04,2.0594
2017-01-03,2.0439
2016-12-30,2.1489
2016-12-29,2.1500
2016-12-28,2.1600
2016-12-27,2.2323
2016-12-23,2.1100
2016-12-22,2.1177
2016-12-21,2.0826
2016-12-20,2.2100
2016-12-19,2.1361
2016-12-16,2.3643
2016-12-15,2.4000
2016-12-14,2.4900
2016-12-13,2.5808
2016-12-12,2.4900
2016-12-09,2.4600
2016-12-08,2.4300
2016-12-07,2.5900
2016-12-06,2.4500
2016-12-05,2.5700
2016-12-02,2.6680
2016-12-01,2.5600
2016-11-30,2.4160
2016-11-29,2.3251
2016-11-28,2.4000
2016-11-25,2.4127
2016-11-23,2.4700
2016-11-22,1.9592
2016-11-21,2.3700
2016-11-18,2.7431
2016-11-17,2.8000
2016-11-16,2.5500
2016-11-15,2.8743
2016-11-14,2.9300
2016-11-11,2.3100
2016-11-10,2.0200
2016-11-09,1.9031
2016-11-08,1.9800
2016-11-07,1.9614
2016-11-04,1.8077
2016-11-03,1.8721
2016-11-02,1.9880
2016-11-01,2.0804
2016-10-31,2.1000
2016-10-28,2.0070
2016-10-27,2.0300
2016-10-26,2.0204
2016-10-25,1.9277
2016-10-24,2.1600
2016-10-21,2.2033
2016-10-20,2.2600
2016-10-19,2.3126
2016-10-18,2.2000
2016-10-17,1.9300
2016-10-14,1.8149
2016-10-13,1.7600
2016-10-12,1.8100
2016-10-11,1.8774
2016-10-10,1.8000
2016-10-07,1.6600
2016-10-06,1.5269
2016-10-05,1.6929
2016-10-04,1.5554
2016-10-03,1.4400
2016-09-30,1.3200
2016-09-29,1.2900
2016-09-28,1.2877
2016-09-27,1.2700
2016-09-26,1.2600
2016-09-23,1.2500
2016-09-22,1.2690
2016-09-21,1.2626
2016-09-20,1.2455
2016-09-19,1.2916
2016-09-16,1.3050
2016-09-15,1.2800
2016-09-14,1.2500
2016-09-13,1.2300
2016-09-12,1.2091
2016-09-09,1.2200
2016-09-08,1.2496
2016-09-07,1.3125
2016-09-06,1.1754
2016-09-02,1.1000
2016-09-01,1.0954
2016-08-31,1.0600
2016-08-30,1.0580
2016-08-29,1.1000
2016-08-26,1.0611
2016-08-25,1.0600
2016-08-24,1.0780
2016-08-23,1.1036
2016-08-22,1.1010
2016-08-19,1.0900
2016-08-18,1.1521
2016-08-17,1.1600
2016-08-16,1.1600
2016-08-15,1.1700
